NM_001163431	9.81	11.51	16.69	14.18	16.66	20.64	16.93	21.93
NM_133998	12.45	12.99	14.12	13.48	13.99	15.58	14.78	16.29
NM_025463	76.33	83.26	96.38	89.62	101.76	111.43	115.98	106.47
NM_023707	0	0	0	0	0	0	0	0
NR_033626	0	0	0	0	0	0.09	0	0
NM_001163473	0.27	0.2	1.18	0.42	0.96	0.43	0.85	0.4
NM_001163616	0	0	0	0	0	0	0	0
NM_026931	0.42	0.67	0.29	1.94	0.64	2.6	0.67	2.65
NM_001076681	0.88	0.89	0.67	0.77	0.78	0.91	0.99	1.09
NM_001145433	7.52	7.42	8.13	6.6	6.01	8.81	7.58	9.01
NM_001081400	25.09	22.8	31.02	23.76	32.05	25.4	24.93	23.62
NR_015572	0.53	0.46	0.35	0.57	0.5	0.35	0.63	0.24
NM_026928	3.83	4.93	5.24	4.68	4.49	7.4	5.17	6.52
NR_028428	0.36	0.35	0.26	0.36	0.34	0.14	0.09	0.19
NM_133707	0.64	0.64	0.62	0.96	0.78	1.27	0.71	1.59
NM_001083916	0.62	0.62	0.6	0.93	0.76	1.23	0.69	1.53
NM_183251	3.96	3.4	4.26	4.44	3.83	5.22	5.39	5.38
NM_001177947	3.92	3.55	4.36	4.51	3.99	5.38	5.64	5.56
NM_001177945	3.83	3.01	4.06	4.02	3.44	4.75	5	5.24
NM_001177946	3.78	3.09	4.11	4.03	3.54	4.84	5.17	5.39
NM_026947	0.06	0	0.1	0.16	0.08	0.06	0.03	0.08
NM_001099674	67.1	67.47	73.75	64.57	76.78	85.01	82.16	92.02
NM_198630	0.03	0	0	0	0	0.03	0.07	0
NM_001081345	17.21	18.8	13.22	15.18	13.43	13.88	10.28	12.77
NM_178619	8.62	8.27	7.01	6.61	7.53	7.65	8.05	7.44
NM_026982	24.66	25.42	30.31	30.66	22.41	25.13	27.72	30.79
NM_025465	10.62	13.02	13.04	11.77	10.59	15.25	12.66	16.55
NM_025470	0	0	0	0.05	0	0	0	0
NM_025471	5.85	5.95	6.88	6.48	6.57	7.62	8.07	7.31
NM_175141	11.68	12.81	12.92	11.23	12.07	13.86	12.02	12.48
NM_026977	3.27	3.76	3.4	3.08	3.95	5.51	3.31	5.63
NM_026985	0.07	0	0	0	0.04	0.15	0.08	0.05
NR_030695	0.36	0.45	0.52	0.45	0.3	0.64	0.4	0.33
NM_026958	41.77	43.66	59.94	51.32	57.61	59.1	53.24	57.96
NM_024461	39.8	40.17	56.27	45.62	49.28	39.15	52.71	43.45
NM_001042711	0	0	0	0	0	0	0	0
NM_001160150	0	0	0	0	0	0	0	0
NM_001160151	0	0	0	0	0	0	0	0
NM_001160152	0	0	0	0	0	0	0	0
NM_001163145	0.08	0.23	0.05	0.13	0.06	0.1	0.09	0.18
NM_026431	2.48	1.85	2.01	2.31	1.24	2.58	1.63	1.88
NM_001110242	3.91	3.62	6.28	5.32	6.42	7.28	6.37	6.24
NM_025559	22.33	27.85	25.21	27.74	21.91	27.95	28.74	29.17
NM_027217	0	0	0	0	0	0	0	0
NM_026327	3.01	3.34	2.85	3.4	2.91	3.35	2.63	3.85
NM_025560	2.25	1.2	2.87	2.88	2.48	4.01	3.57	3.06
NM_028077	9.38	9.35	8.22	8.84	13.02	11.49	14.37	13.58
NR_015608	11.66	11.62	13.19	9.31	8.13	8.34	7.86	8.91
NR_027875	9.55	9.52	10.77	7.62	6.66	6.83	6.43	7.29
NR_033571	0.1	0	0	0	0	0.06	0.06	0
NM_174987	10.43	10.16	13.22	7.49	7.65	8.4	8.25	8.37
NM_026209	1.47	1.91	2.15	1.43	1.94	2.09	2.55	2.7
NR_027981	0	0	0	0	0	0	0	0
NM_027239	0	0	0	0	0	0	0	0
NM_026194	6.89	6.36	8.59	8.79	7.42	9.01	7.45	8.9
NR_015508	0.01	0	0	0.02	0.01	0	0.03	0.06
NM_001163503	0	0	0	0	0	0	0.02	0
NR_026688	1.04	2.39	1.72	2.17	3.22	4.59	5.95	6.72
NM_027222	0.04	0	0	0.05	0	0.14	0.05	0.06
NM_053217	0	0	0	0	0.02	0	0.01	0
NM_134133	3.37	3.83	4.58	3.57	3.8	1.99	4.28	1.91
NM_027237	0	0	0.04	0	0	0	0	0
NM_029733	0	0	0	0	0	0	0	0
NM_027242	15.94	18.09	16.25	12.74	21.33	16.11	21.73	17.53
NM_025912	0.76	1.03	1.1	1.28	0.82	1.27	1.32	1.12
NM_025563	1.14	1.54	1.09	1.32	1.39	1.23	1.33	1.24
NM_001166029	2.03	1.87	1.77	2.02	2.71	2.4	1.87	2.03
NM_177674	0.69	0.57	0.36	0.55	0.6	0.56	0.45	0.68
NM_175389	4.97	5.06	6.28	5.21	5.8	5.66	5.25	5.51
NR_033207	0	0	0	0	0	0	0	0
NM_001168590	0	0	0	0	0	0	0	0
NM_026333	0	0	0	0	0	0	0	0
NM_023220	2.25	2.12	2.67	2.89	2.23	2.83	2.01	2.42
NM_027360	63.44	60.85	89.06	83.61	70.43	79.99	61.26	73.78
NM_001025573	0.21	0.17	0.14	0.23	0.4	0.8	0.18	0.64
NM_027251	2.79	2.33	2.76	2.89	2.76	4.26	3.49	5.38
NR_024069	5.35	6.09	5.78	4.76	8.61	8.28	7.91	10.25
NM_025929	0	0	0	0	0	0	0	0
NM_001162903	2.41	2.91	2.93	2.66	2.98	3.08	2.76	2.78
NM_027363	0	0	0	0	0	0	0	0
NM_028079	3.27	2.8	2.69	3.04	2.8	2.62	2.48	3.2
NR_029575	0.55	0	0	0	0	0.64	0	0.81
NR_027925	3.45	4.47	5.1	6.97	9.33	10.87	13.22	15.02
NR_027924	2.3	2.98	3.39	4.54	6.21	7.24	8.85	10
NM_028096	0.09	0.14	0.21	0.19	0.1	0.13	0.16	0.14
NM_027250	13.57	14.59	13.28	15.16	12.19	15.89	12.33	12.99
NM_001081085	6.42	5.92	6.91	6.2	4.35	5.5	5.73	5.79
NR_029440	5.34	5.6	8.45	7	7.63	6.69	8.96	7.76
NM_001077631	8.04	8.95	9.51	9.34	8.99	10.35	8.02	9.04
NM_175153	7.58	8.46	8.92	8.73	8.43	9.68	7.51	8.45
NM_183278	4.96	6.91	7.4	6.48	4.25	4.49	6.14	6.15
NM_028179	0.29	0.59	0.51	1.07	0.7	1.71	0.92	4.45
NM_026961	0	0.12	0	0	0	0	0	0
NM_026955	0.43	0.49	0.65	0.48	0.1	0.39	0.09	0.36
NM_001038641	2.95	2.82	2.22	2.7	2.68	2.47	3.06	2.95
NM_028201	2.88	2.92	2.16	2.69	2.74	2.58	2.98	2.95
NM_028834	2.77	2.75	1.71	2.03	2.31	1.84	2.63	2.72
NM_023333	0	0	0	0	0	0	0	0
NM_027308	0.67	0.94	1.27	1.23	1.59	1.33	1.84	1.34
NM_025617	0.47	0.36	0.31	0.41	0.36	0.49	0.58	0.59
NR_028432	4.99	4.35	6.09	5.8	5.41	6.02	7.2	5.92
NR_015577	1.88	2.43	1.48	1.75	1.91	2.87	1.94	2.22
NM_027335	6.67	6.05	8.27	8.6	9.29	10.73	10.97	11.79
NM_028211	13.09	17.51	13.13	14.09	16.28	14.47	14.88	15.81
NM_172280	4.68	5.44	4.87	4.94	6.67	4.82	5.84	5.64
NM_183259	0	0	0	0	0.05	0	0	0
NM_001164626	6.33	7.71	5.88	5.3	5.38	6.72	6.09	7.51
NM_197998	5.96	7.1	5.36	4.89	5.09	6.25	5.5	6.9
NM_001164625	5.63	6.7	5.14	4.7	4.81	5.9	5.31	6.57
NM_197999	0	0.03	0.02	0.02	0	0	0	0
NM_001034891	4.26	3.91	3.52	2.67	4.4	3.4	5.06	4.08
NM_001039552	2.66	2.46	2.2	1.66	2.76	2.12	3.18	2.56
NM_001099917	0.07	0	0	0	0.09	0	0.22	0
NM_144544	0	0	0	0	0	0	0	0
NM_001081353	2.21	1.66	2.71	1.86	1.79	1.81	1.97	1.54
NM_001145676	0.99	0.86	1.09	0.87	0.83	0.83	0.93	0.59
NM_148958	3.22	2.67	2.76	2.65	3.41	3.12	5.04	2.8
NM_029384	1.66	2.27	2.05	1.83	2.11	2.84	2.95	2.1
NM_001083884	0	0	0	0	0	0	0	0
NM_027339	0	0	0	0	0	0	0	0
NM_177600	0.09	0.11	0.04	0.04	0.17	0.04	0.11	0.1
NR_028285	1.55	2.58	2.35	1.97	2.29	1.18	1.01	1.6
NM_175148	0.24	0.24	0.04	0.47	0	0.35	0	0.27
NM_001081961	0	0	0	0	0	0	0	0
NM_027090	1.12	1.37	1.44	2.09	1.51	1.52	1.35	1.57
NM_027977	5.84	5.51	6.38	5.75	5.54	5.66	5.26	5.81
NM_145563	3.31	2.44	3.12	3.62	3.98	3.38	4.22	2.79
NR_028122	0	0	0	0	0	0	0	0.12
NM_026415	0	0	0	0	0	0	0.11	0.14
NM_027104	0	0	0	0	0	0	0	0
NM_027981	0	0	0	0	0	0	0	0
NM_029607	25.05	22.32	40.62	30.38	37.42	28.12	30.75	25.04
NM_027980	6.24	5.26	4.85	4.32	5.23	6.4	5.33	7.89
NM_027093	2.46	3.03	3.01	2.87	2.32	3.08	2.54	2.92
NM_025510	8.27	8.54	10.84	10.48	11.53	9.44	9.83	10.04
NM_027107	6.76	6.36	7.41	9.11	6.81	10.95	9.05	12.46
NM_183281	0	0.02	0	0	0.03	0.01	0.07	0.02
NM_001159762	0	0	0.1	0	0	0	0.1	0
NM_025506	0	0	0.07	0	0	0	0.07	0
NM_172411	0.05	0	0	0	0	0	0.06	0
NM_001159940	0.05	0	0	0	0	0	0.06	0
NM_029345	0	0	0	0	0	0	0	0
NM_146068	10.65	9.83	11.4	11.81	16.24	14.72	15.7	16.4
NM_001012991	52.2	58.79	59.45	57.03	68.31	63.73	79.38	63.49
NM_023197	39.09	40.6	47.22	42.39	51.26	43.41	53.77	41.58
NM_001168220	37.31	38.79	45.49	40.18	49.17	40.5	50.35	38.86
NM_001168218	36.16	37.54	44.1	39.01	47.66	39.26	48.78	37.68
NM_001168219	35.79	37.41	43.96	38.9	47.46	38.99	48.52	37.52
NM_001081226	1.69	1.7	3.7	3.51	2.2	2.73	2.61	4.44
NM_183283	0	0	0	0	0	0	0	0
NM_025521	10.64	11.64	10.45	10.93	12.4	11.57	13.61	13.65
NM_001146711	3.19	3.94	4.67	6.51	5.67	8.7	4.3	9.34
NM_001146710	3.19	3.94	4.68	6.54	5.69	8.71	4.3	9.36
NM_175242	2.78	3.44	4.1	5.67	4.83	7.62	3.72	7.97
NM_029809	0.6	0.83	0.33	0.5	0.65	0.36	0.46	0.44
NR_033514	0.07	0.12	0.21	0.33	0.21	0.22	0.11	0.17
NM_001190461	3.15	2.51	3.37	2.9	3.61	3.57	3.42	4.84
NM_023516	2.94	2.35	3.11	2.71	3.37	3.39	3.19	4.59
NM_024460	30.4	32.67	45.65	40.47	44.6	56.29	50.91	51.52
NM_001134692	28.74	30.7	42.21	37.62	41.53	51.94	47.48	48.54
NM_183256	17.94	23.3	24.93	26.76	23.31	33.01	23.46	30.32
NM_025990	0	0	0	0	0	0	0	0
NM_027996	1.62	1.85	1.46	2.46	1.77	2.21	2.09	2.74
NM_175107	4.28	4.38	2.32	3.4	3.76	3.38	3.82	4.55
NM_001122767	4.18	3.97	2.14	3.45	3.14	3.28	3.29	3.9
NM_175149	2.98	2.91	3.18	3.37	4.23	4.58	4.61	5.49
NM_027993	0.22	0.18	0.21	0.2	0.41	0.13	0.23	0.35
NM_001159583	0.21	0.18	0.2	0.2	0.41	0.12	0.22	0.34
NM_001163006	6.94	7.54	7.93	8.72	8.94	10.35	12.62	12.66
NR_033745	6.81	7.43	7.79	8.52	8.74	10.15	12.36	12.46
NM_025865	3.32	3.91	3.51	4.07	0.97	1.85	1.57	3.06
NM_001085493	9.58	9.23	13.75	10.83	10.93	14.49	13.28	14.3
NM_001037143	0.05	0	0.12	0.06	0.14	0.06	0	0.23
NM_146131	5.05	6.12	3.11	4.62	3.3	4.25	2.63	4.03
NM_024210	7.3	8.76	6.94	8.22	8.9	7.46	8.45	9.92
NM_054100	0	0	0	0	0	0	0	0
NM_173187	11.44	9.78	11.01	9.58	11.47	10.13	8.83	8.7
NM_029349	11.43	9.77	11.01	9.53	11.49	10.18	8.82	8.75
NM_027129	1.48	1.56	2.2	1.72	1.76	1.57	1.72	1.69
NM_026760	85.37	87.83	117.74	93.67	97.85	111.36	98.65	104.72
NM_133714	11.4	11.9	9.58	9.62	10.56	11.97	12.27	11.88
NM_001079865	0	0	0	0	0.03	0	0	0
NM_025966	7.26	7.91	11.99	11.7	11.19	14.51	11.55	11.9
NM_172417	0	0	0	0	0	0	0	0
NM_025634	0	0	0.1	0.03	0	0	0	0
NM_027158	0	0	0.04	0	0.05	0	0.08	0.05
NM_173735	3.81	3.91	4.8	4.51	5.5	4.26	5.9	4.22
NR_033623	3.71	3.79	4.64	4.41	5.32	4.11	5.69	4.08
NM_197991	13.55	17.08	13.2	17.15	14.1	14.1	17.03	19.42
NM_027150	0	0	0.04	0.1	0	0	0.04	0.05
NM_001164820	0.17	0.11	0.1	0.25	0.17	0.22	0.06	0.13
NM_001164819	0.14	0.09	0.08	0.24	0.13	0.22	0.05	0.13
NM_027172	0.14	0.08	0.08	0.23	0.13	0.21	0.05	0.12
NM_175273	8.3	8.41	6.94	6.46	8	7.34	8.08	7.11
NM_001166364	8.16	8.27	6.83	6.36	7.87	7.22	7.95	6.99
NM_025870	5.82	7.03	8.59	6.48	7.6	7.06	7.23	6.65
NM_028005	3.94	4.22	5.48	5.41	5.61	4.26	7.5	5.84
NR_015477	0	0	0	0	0	0	0	0
NM_025621	0	0	0	0	0	0	0	0
NM_027171	7.06	7.22	6.62	7.47	8.14	9.14	11.26	11.91
NM_001163749	7.05	7.22	6.61	7.46	8.14	9.14	11.25	11.9
NM_026336	0	0	0	0	0	0	0	0
NM_026655	4.57	4.71	4.34	5.01	4.59	5.52	6.61	5.5
NM_027170	0	0	0	0	0	0	0	0
NM_026844	5.81	4.61	5.48	4.69	5.24	4.97	4.93	5.16
NM_001033630	2.01	1.5	1.11	2.12	2.64	2.76	2.16	3.24
NR_027965	1.18	1.49	2.07	1.82	1.19	1.7	1.51	2.08
NM_027155	0	0	0	0	0	0	0	0
NM_028014	2.02	2.37	1.67	2.48	2.11	2.52	2.32	2.78
NR_028124	0.2	0.33	0.04	0.52	0	0.19	0.11	0.15
NM_030208	15.11	11.58	12.18	6.74	6.81	5.07	4.55	4.38
NM_027173	0	0	0	0	0	0	0	0
NM_025636	2.12	1.87	2.61	2.46	4.66	3.83	3.53	3.15
NM_025605	16.17	16.59	17.45	17.4	16.37	19.36	17.03	18.39
NM_028018	23.06	23.17	25.61	29.16	22.51	31.98	20.18	26.71
NM_025542	17.96	20.57	19.97	20	21	23.36	20.29	24.61
NM_183137	1.93	2.01	1.85	1.61	1.79	1.86	2.17	2.66
NM_001093760	24.89	28.14	32.77	29.11	37.36	33.85	35.35	30.41
NM_025879	24.77	28	32.6	28.96	37.17	33.68	35.17	30.26
NM_001093759	24.68	27.98	32.46	28.87	37	33.63	35.02	30.07
NR_003546	12.03	16.26	16.28	14.54	18.5	16.38	18.31	16.82
NM_029353	27.03	26.02	36.35	29.58	33.07	39.35	36.99	34.24
NM_025890	1.3	1.64	2.33	6.43	2.89	10.46	2.93	9.44
NM_025555	19.82	20.57	20.16	19.38	18.42	23.06	18.27	20
NM_028033	0.78	0.54	0.64	0.55	0.64	0.48	0.94	0.76
NM_153152	38.15	42.65	49	44.78	42.64	45.96	45.94	57.77
NM_023633	19.11	19.57	21.02	19.92	22.71	23.76	23.76	21.81
NR_033517	0	0	0	0	0	0	0	0
NR_015504	0	0.11	0.06	0.15	0	0	0.06	0.04
NM_025556	26.88	24.81	28.92	25.47	25.53	30.52	26.34	30.08
NM_024254	10.88	10.55	12.32	9.56	11.59	10.08	11.12	10.43
NM_026629	2.82	2.4	2.27	2.92	1.88	2.36	1.72	2.87
NM_001163518	1.8	1.48	1.3	1.19	1.92	1.72	1.73	1.69
NM_146059	1.74	1.33	1.27	1.2	1.71	1.53	1.7	1.6
NM_028598	6.85	6.49	9.06	7.59	8.53	8.37	7.45	10.58
NM_001162906	2.03	1.77	1.41	1.74	1.69	1.46	1.58	1.44
NM_028611	4.29	3.82	4.79	4.69	4.19	5.36	6.37	5.91
NM_026120	0.98	1.07	1.23	1.25	0.86	0.7	0.59	0.66
NM_175245	19.98	18.9	18.65	18.67	17.73	18.76	17.54	16.43
NM_001081236	4.59	4.89	3.5	3.9	3.49	4.36	3.89	4.48
NR_015595	1.74	2.29	1.27	2.66	0.96	2.84	0.43	2.69
NM_029747	5.93	3.96	4.39	3.71	4.83	2.25	4.03	2.67
NM_023215	30.64	30.12	31.6	28.39	30.27	31.71	29.38	30.69
NM_001033164	7.45	7.62	8.01	7.17	8.04	10.2	9.77	9.75
NM_028197	13.41	11.97	15.61	14.64	14.47	15.3	13.81	14.95
NM_029748	18.87	21.53	21.72	22.31	29.13	26.93	27.09	25.61
NM_001001881	4.51	5.49	0.62	0.91	0.5	0.5	0.31	0.21
NM_027381	22.54	25.45	24.52	26.13	25.62	28.7	24.28	25.6
NM_029841	18.18	17.41	19.33	18.36	16.24	18.82	17.37	17.66
NM_001101431	0	0	0	0	0	0	0	0
NR_024619	6.04	6.24	7.46	6.66	7.14	5.72	7.88	6.56
NM_001081099	20.08	22.54	21.18	23.18	21.59	26.13	21.49	23.12
NM_001081381	5.55	7.19	5.74	5.92	6.07	7.16	6.92	6.83
NM_001190445	2.66	2.84	3.21	2.98	5	5.39	5.49	5.94
NR_033802	2.06	2.21	2.41	2.44	3.88	4.05	3.97	4.57
NM_025921	0.36	0.27	0.66	0.44	0.74	0.5	0.59	0.43
NR_030708	0.3	0.29	0.27	0.33	0.38	0.2	0.37	0.41
NM_001004362	6.57	5.66	5.4	6.06	5.09	5.18	4.45	5.29
NM_027801	1.75	2	1.68	1.91	2.4	2.35	2.56	2.64
NR_027826	0	0	0	0	0.18	0	0	0.1
NM_133729	1.87	1.93	1.48	1	1.38	2.01	2.14	1.84
NM_001100791	26.57	27.11	18.06	15.94	9.7	16.56	6.71	14.19
NM_173744	26.03	26.54	17.7	15.61	9.5	16.2	6.56	13.86
NM_001004187	1.77	1.71	1.4	2.64	1.95	1.36	1.74	1.39
NM_028129	1.59	1.67	1.31	2.06	1.8	1.19	1.46	1.4
NM_030172	1.02	1.55	1.35	1.75	1.82	1.4	1.91	1.94
NM_019836	7.97	9.78	5.28	8.82	7.69	8.31	7.97	7.89
NM_026403	20.29	19.67	22.52	20.88	23.08	24.94	24.6	21.75
NR_015560	0	0.04	0	0.02	0	0.01	0.01	0.03
NM_029816	0	0	0	0.02	0	0	0.02	0.06
NM_026312	11.47	12.38	16.3	14.57	16.79	14.62	13.85	13.25
NM_029840	10.49	9.44	10.7	8.7	9.51	9.31	8.52	8.26
NM_001081356	0.99	0.86	0.94	1.02	0.8	1.21	1.13	1.17
NM_027420	3.35	4.23	2.51	3.93	1.94	4.09	1.83	3.78
NM_027001	0.19	0.04	0.15	0.03	0.07	0.01	0.03	0
NR_015556	0.14	0.36	0.02	0.11	0.08	0.07	0.05	0.15
NM_029282	11.53	11.19	12.53	12.76	13.15	15.25	14.81	14.66
NM_025642	11.74	10.34	12.91	12.68	11.95	14.8	16.02	16.43
NM_153780	5.25	4.09	5.59	5.61	6.18	4.22	4.49	3.66
NR_033490	0.06	0	0	0	0	0	0	0
NM_001114977	41.56	39.16	47.44	44.34	49.22	45.09	41.93	44.22
NM_026476	39.72	37.16	45.39	42.2	47.28	42.98	40.09	41.62
NM_027426	0.09	0.04	0.08	0.16	0.18	0.05	0.21	0.09
NM_001142744	1.72	1.6	1.55	1.15	2.33	1.68	1.94	1.83
NM_028476	1.09	0.83	0.89	0.65	1.2	1.14	1.16	1.2
NM_001142745	1.05	0.88	0.86	0.63	1.18	1.12	1.16	1.16
NR_015483	0.01	0.12	0	0	0	0	0.02	0
NR_015470	0	0	0	0	0	0	0	0
NR_027971	0.15	0.15	0.13	0.17	0.26	0.05	0.13	0.06
NR_027972	0.06	0.11	0.19	0.25	0.22	0.06	0.06	0.32
NM_026005	3.09	3.23	3.03	3.7	3.47	3.31	3.49	4.26
NM_146055	15.18	17.32	19.6	19.72	16.4	16.69	15.97	16.2
NM_145078	62.86	54.79	78.13	62.88	77.32	59.31	56.07	48.45
NR_028298	1.76	1.66	2.75	2.1	1.85	2.3	3.74	2.72
NM_183287	4.9	3.59	4.6	3.75	9.1	4.55	10.01	3.7
NM_001077666	3.85	2.94	3.62	2.97	7.26	3.64	7.78	2.84
NM_001002004	38.76	39.19	33.63	33.52	37.99	34.15	38.61	34.76
NM_025599	26.03	29.41	32.91	30.01	32.99	42.54	36.08	43.22
NM_025572	0	0.08	0.28	0.73	1.16	1.37	2.56	1.38
NM_173750	23.61	21.68	24.09	19.73	37.31	27.46	25.45	23.95
NM_001025102	23.29	21.38	23.76	19.49	36.82	27.08	25.12	23.62
NM_028299	20.64	23.5	21.97	28.62	30.36	30.91	36.29	38.22
NR_033198	0.59	0.41	0.37	0.56	0.55	0.61	0.65	0.91
NM_029818	7.37	6.64	6.44	6.7	7.26	5.63	6.2	6.38
NM_001163378	7.3	6.51	6.33	6.49	7.15	5.54	6.28	6.47
NM_178115	8.23	8.29	8.9	7.78	8.87	8.42	8.55	7.55
NM_026528	40.56	40.33	50.22	44.63	44.35	48.91	43.69	52.45
NM_026529	4.97	5.92	6.68	5.62	6.92	6.84	7.5	7.52
NM_001172096	21.83	22.38	21.47	20.24	20.94	18.98	17.26	16.31
NM_030197	21.8	22.26	21.47	20.23	20.89	18.97	17.33	16.22
NM_001172097	20.35	20.87	19.84	19.04	19.32	17.67	16.09	15.11
NM_001002364	9.33	10.44	12.37	10.38	11.55	13.32	11.37	12.59
NM_028308	7.96	9.42	11.43	9.82	10.43	11.81	10.07	10.97
NM_175381	8.5	7.59	7.16	8.28	6.86	8.15	5.88	8.31
NR_015611	0	0	0	0	0	0	0	0
NM_001163445	11.11	9.8	17.72	14.36	16.91	12.19	15.18	11.85
NM_001033166	81.67	87.16	102.79	100.09	107.06	122.42	129.78	121.91
NM_001037279	75.69	80.12	93.74	91.23	98.84	113.46	121.35	115.03
NM_028314	5.45	5.87	7.14	8.38	7.33	10.08	7.23	7.97
NR_030764	5.17	5.59	6.79	7.9	6.87	9.45	6.88	7.56
NR_024720	4.2	4.39	3.08	4.19	2.96	4.25	2.8	4.79
NR_033780	2.31	2.73	2.78	2.92	2.23	2.5	2.55	2.45
NR_027831	1.4	1.06	1.37	1.41	1.8	0.88	1.2	0.97
NM_026511	13.45	14.4	14.47	14.89	14.46	19.84	14.59	21.7
NM_001163388	10.38	10.9	10.65	10.24	10.59	13.68	9.94	16.02
NM_025615	46.88	49.57	49.79	51.71	62.39	71.81	69.73	76.15
NM_001134717	9.92	11.72	12.15	11.77	10.62	13.33	10.41	11.86
NM_028310	2.14	2.64	2.35	2.29	2.46	2.46	1.72	2.15
NM_175250	0	0	0	0	0	0	0	0
NR_027059	10.28	10.32	7.33	6.88	6.88	4.98	4.53	9.18
NM_001048250	29.48	33.4	41.06	36.02	37.95	33.99	40.77	33.34
NM_025479	8.39	7.14	11.18	13.34	11.79	9.95	10.37	7.46
NM_001162922	7.81	4.57	6.47	5.39	4.98	3.48	3.32	3.68
NM_001100415	0	0	0	0	0	0	0	0
NM_001101804	0	0	0	0	0	0	0	0
NM_172403	3.55	3.44	3.18	3.26	3.23	3.07	3.46	3.16
NR_027984	16.16	17.73	25.35	21.16	22.25	24.85	24.71	23.29
NM_028317	1.67	1.33	1.9	2.34	1.34	1.46	1.27	1.53
NR_015579	0	0.12	0	0.1	0	0.03	0.1	0.22
NM_173382	0.85	0.54	0.81	0.78	0.63	0.8	1.05	0.7
NR_015598	0	0	0	0	0	0	0	0
NM_026038	0.33	0.61	0.1	0.29	0.44	0.18	0.4	0.16
NR_015543	0.01	0	0	0	0	0.01	0	0
NM_028814	21.09	20.33	26.39	24	21.82	21.03	20.85	20.4
NR_015493	0.26	0.15	0.17	0.12	0.05	0.22	0.21	0.06
NR_033447	0	0	0	0	0	0	0	0
NM_025582	4.4	5.89	4.56	5.31	3.97	4.58	6.55	6.59
NM_001040396	47.37	45.78	47.33	49.73	36.06	41.87	34.12	39.28
NM_027419	1.38	0.67	1.24	1.32	1.47	1.35	1.57	1.68
NM_001007581	5.11	5.47	6.14	6.03	5.92	7.35	6.64	6.04
NM_198619	4.13	3.54	4.12	4.05	2.89	2.67	2.56	2.24
NR_030682	0.76	0.74	0.63	0.81	0.38	0.53	0.13	0.74
NM_027279	6.94	6.19	11.22	8.58	9.91	7.73	9.75	8.47
NM_025577	28.85	33.47	39.7	36.55	36.98	40.61	40.05	39.23
NM_027278	24.54	26.3	38.18	29.27	33.76	30.67	33.39	28.43
NM_025944	0.1	0.08	0.1	0.14	0.2	0.15	0.33	0.22
NR_033474	0.03	0.11	0.1	0.06	0.15	0.1	0.16	0
NR_015469	0.06	0	0.07	0.05	0.06	0.11	0.07	0.04
NM_133703	2	2.85	2.3	2.47	2.88	3.25	3.73	2.91
NM_026050	1.93	2.72	2.2	2.4	2.74	3.14	3.52	2.74
NR_029441	0.4	0.34	0.38	0.21	0.36	0.29	0.36	0.41
NM_001144992	0.01	0.02	0.04	0.1	0.24	0.03	0.57	0.1
NM_001144993	0.01	0.02	0.04	0.1	0.24	0.03	0.58	0.1
NM_026054	44.47	34.29	75.96	68.88	78.78	52.69	55.65	36.83
NR_033561	0.09	0.27	0.21	0.4	0.12	0.26	0.2	0.33
NR_027851	0.13	0	0.04	0.02	0.07	0.06	0.02	0
NM_028377	0.12	0.17	0.08	0.3	0.05	0.16	0.25	0.13
NM_175190	137.11	146.46	162.13	162.97	156.02	202.89	209.67	231.98
NM_026063	63.57	67.92	78.3	80.03	67.43	90.94	69.83	89.31
NM_001014114	9.09	8.17	5.79	7.61	8.45	5.96	6.36	4.12
NM_144518	6.45	6.05	4.14	5.52	6.11	4.31	4.6	2.99
NM_172884	1.17	1.19	0.75	1.02	0.86	1.4	0.76	1.29
NR_015489	1.02	1.5	2.37	1.55	3.22	2.48	3.8	2.87
NR_015605	0	0	0	0	0	0	0	0
NR_027901	3.24	5.87	3.61	4.05	2.61	3.77	3.28	4.52
NM_029823	4.71	4.07	7.95	6.01	7.15	5.2	6.38	4.47
NM_133749	16.5	15.99	21.27	20.85	16.38	18.99	16.42	18.29
NM_026064	50.35	53.83	66.61	63.23	63.71	70.13	71.99	78.47
NM_172932	0.12	0.19	0.18	0.2	0.18	0.09	0.36	0.11
NR_015468	0	0	0	0	0	0	0	0
NR_033431	0	0	0	0	0	0	0	0
NR_033432	0	0	0	0	0	0	0	0
NR_033433	0	0	0	0	0	0	0	0
NM_028434	0	0	0	0.05	0	0	0	0
NR_027891	0	0	0	0	0	0	0	0.02
NM_030240	28.35	32.2	33.92	34.72	37.77	45.62	40.28	47.94
NR_024329	3.01	3.37	3.11	2.94	2.97	2.68	3.05	2.37
NR_033215	0.17	0.23	0.2	0.1	0.32	0.2	0.07	0.09
NM_026543	5.84	5.43	7	9.47	10.41	10.56	10.63	10.72
NM_025849	23.06	27.46	35.41	36.9	29.82	48	34.56	45.31
NM_029623	5.54	5.13	5.76	4.69	5.66	5.56	5.16	5.86
NM_028440	9.57	8.29	11.94	8.36	8.21	4.66	10.04	4.83
NM_028426	0	0	0	0	0	0	0	0
NM_028439	0.82	1.5	1.3	1.35	0.91	1.75	1.03	0.78
NM_001172074	0.44	0.59	0.51	0.7	0.15	0.6	0.46	0.33
NM_026643	8.99	10.2	12.57	10.99	12.09	12.12	10.98	11.42
NM_029132	8.49	9.7	11.94	10.5	11.5	11.52	10.44	10.86
